churn_rate,node_count,duration,faulty_rate,object_count,chunk_n,chunk_k,fragment_n,fragment_k,cache_sec,targeted_count,data_lost,targeted,repair,alive_count
4,100000,315360000,0,100,100,100,3,1,4294967295,100,61,299,11987.420000215237,3
4,100000,315360000,0,100,100,100,3,1,4294967295,50,38,150,11987.420000215237,3
4,100000,315360000,0,100,100,100,3,1,4294967295,700,100,2080,11990.470000215304,3
4,100000,315360000,0,100,100,100,3,1,4294967295,500,99,1492,12010.580000215743,3
4,100000,315360000,0,100,100,100,3,1,4294967295,950,100,2806,11997.750000215463,3
4,100000,315360000,0,100,100,100,3,1,4294967295,350,98,1046,12006.490000215654,3
4,100000,315360000,0,100,100,100,3,1,4294967295,800,100,2374,12001.100000215536,3
4,100000,315360000,0,100,100,100,3,1,4294967295,100,59,299,12013.350000215803,3
4,100000,315360000,0,100,100,100,3,1,4294967295,900,100,2665,11990.650000215308,3
4,100000,315360000,0,100,100,100,3,1,4294967295,700,100,2076,11995.180000215407,3
4,100000,315360000,0,100,12,8,80,32,0,250,10,18208,963771.5,80
4,100000,315360000,0,100,10,8,80,32,0,900,100,51381,802993.75,80
4,100000,315360000,0,100,10,8,80,32,0,950,100,53230,802936.625,78
4,100000,315360000,0,100,100,100,3,1,4294967295,100,63,300,12022.970000216013,3
4,100000,315360000,0,100,100,100,3,1,4294967295,850,100,2519,11972.300000214907,3
4,100000,315360000,0,100,10,8,80,32,0,700,100,42930,803029.375,80
4,100000,315360000,0,100,12,8,80,32,0,300,15,21311,963731.375,80
4,100000,315360000,0,100,100,100,3,1,4294967295,0,0,0,12001.050000215535,3
4,100000,315360000,0,100,10,8,80,32,0,50,1,3914,803120.625,80
4,100000,315360000,0,100,12,8,80,32,0,700,91,42911,963640.25,80
4,100000,315360000,0,100,12,8,80,32,0,250,7,18183,963756.625,80
4,100000,315360000,0,100,12,8,80,32,0,650,86,40561,963645.25,78
4,100000,315360000,0,100,14,8,80,32,0,250,0,0,1124424.125,80
4,100000,315360000,0,100,10,8,80,32,0,900,100,51298,802963.5,80
4,100000,315360000,0,100,10,8,80,32,0,700,100,42960,802994.375,79
4,100000,315360000,0,100,12,8,80,32,0,50,0,0,963742.75,80
4,100000,315360000,0,100,100,100,3,1,4294967295,900,100,2661,11979.930000215074,3
4,100000,315360000,0,100,10,8,80,32,0,200,30,14777,803115.75,79
4,100000,315360000,0,100,14,8,80,32,0,600,39,38024,1124318.625,80
4,100000,315360000,0,100,12,8,80,32,0,600,74,38095,963643.5,80
4,100000,315360000,0,100,10,8,80,32,0,350,76,24392,803072.125,80
4,100000,315360000,0,100,10,8,80,32,0,550,97,35676,803016.75,78
4,100000,315360000,0,100,100,100,3,1,4294967295,50,38,150,11997.330000215454,3
4,100000,315360000,0,100,100,100,3,1,4294967295,950,100,2817,12008.050000215688,3
4,100000,315360000,0,100,10,8,80,32,0,950,100,53431,802971,79
4,100000,315360000,0,100,10,8,80,32,0,900,100,51428,802916.625,78
4,100000,315360000,0,100,12,8,80,32,0,0,0,0,963794,80
4,100000,315360000,0,100,10,8,80,32,0,100,7,7695,803126.375,80
4,100000,315360000,0,100,10,8,80,32,0,650,100,40684,802979.75,80
4,100000,315360000,0,100,10,8,80,32,0,500,96,32984,803037,80
4,100000,315360000,0,100,10,8,80,32,0,300,58,21293,803093.125,80
4,100000,315360000,0,100,12,8,80,32,0,700,92,42803,963624.125,80
4,100000,315360000,0,100,100,100,3,1,4294967295,50,37,150,12020.420000215958,3
4,100000,315360000,0,100,10,8,80,32,0,200,31,14842,803147.125,80
4,100000,315360000,0,100,100,100,3,1,4294967295,300,98,892,12001.360000215542,3
4,100000,315360000,0,100,100,100,3,1,4294967295,300,96,900,12005.540000215633,3
4,100000,315360000,0,100,10,8,80,32,0,650,99,40652,803057.375,79
4,100000,315360000,0,100,12,8,80,32,0,600,77,38201,963659.375,80
4,100000,315360000,0,100,100,100,3,1,4294967295,150,81,449,12019.920000215947,3
4,100000,315360000,0,100,10,8,80,32,0,550,95,35668,803045.25,80
4,100000,315360000,0,100,10,8,80,32,0,750,100,45213,803013.125,80
4,100000,315360000,0,100,14,8,80,32,0,100,0,0,1124372.25,80
4,100000,315360000,0,100,10,8,80,32,0,500,97,33027,803045.125,74
4,100000,315360000,0,100,100,100,3,1,4294967295,150,72,448,11992.14000021534,3
4,100000,315360000,0,100,10,8,80,32,0,350,74,24461,803108,80
4,100000,315360000,0,100,10,8,80,32,0,50,0,0,803165.625,80
4,100000,315360000,0,100,12,8,80,32,0,0,0,0,963792.5,80
4,100000,315360000,0,100,10,8,80,32,0,250,51,18059,803069,80
4,100000,315360000,0,100,10,8,80,32,0,650,100,40675,803005.75,80
4,100000,315360000,0,100,12,8,80,32,0,550,65,35725,963714.5,80
4,100000,315360000,0,100,10,8,80,32,0,100,9,7696,803124.875,79
4,100000,315360000,0,100,10,8,80,32,0,150,21,11344,803144,80
4,100000,315360000,0,100,10,8,80,32,0,250,51,18075,803121.875,80
4,100000,315360000,0,100,12,8,80,32,0,350,25,24428,963694.75,80
4,100000,315360000,0,100,10,8,80,32,0,0,0,0,803174.5,80
4,100000,315360000,0,100,12,8,80,32,0,650,91,40636,963643.375,79
4,100000,315360000,0,100,10,8,80,32,0,800,100,47177,802964.75,80
4,100000,315360000,0,100,10,8,80,32,0,200,34,14849,803093.875,80
4,100000,315360000,0,100,12,8,80,32,0,0,0,0,963792.75,80
4,100000,315360000,0,100,14,8,80,32,0,750,71,45157,1124166.5,80
4,100000,315360000,0,100,10,8,80,32,0,200,29,14827,803117.125,80
4,100000,315360000,0,100,100,100,3,1,4294967295,750,100,2228,12022.360000216,3
4,100000,315360000,0,100,10,8,80,32,0,200,33,14844,803047.125,78
4,100000,315360000,0,100,10,8,80,32,0,550,99,35612,803037.25,80
4,100000,315360000,0,100,12,8,80,32,0,650,88,40562,963631,80
4,100000,315360000,0,100,12,8,80,32,0,250,11,18189,963776.125,80
4,100000,315360000,0,100,10,8,80,32,0,750,100,45247,802976.25,78
4,100000,315360000,0,100,14,8,80,32,0,500,21,32933,1124316.875,80
4,100000,315360000,0,100,10,8,80,32,0,50,2,3914,803135.125,80
4,100000,315360000,0,100,12,8,80,32,0,250,9,18178,963696.875,78
4,100000,315360000,0,100,10,8,80,32,0,300,63,21327,803099.625,80
4,100000,315360000,0,100,12,8,80,32,0,0,0,0,963815.375,80
4,100000,315360000,0,100,12,8,80,32,0,750,99,45273,963658,80
4,100000,315360000,0,100,100,100,3,1,4294967295,850,100,2526,12012.910000215794,3
4,100000,315360000,0,100,100,100,3,1,4294967295,750,100,2208,12007.610000215678,3
4,100000,315360000,0,100,12,8,80,32,0,500,59,33013,963632.875,80
4,100000,315360000,0,100,12,8,80,32,0,100,1,7694,963780.625,80
4,100000,315360000,0,100,100,100,3,1,4294967295,50,37,150,11993.51000021537,3
4,100000,315360000,0,100,14,8,80,32,0,0,0,0,1124398.25,80
4,100000,315360000,0,100,12,8,80,32,0,500,57,33008,963645,80
4,100000,315360000,0,100,100,100,3,1,4294967295,950,100,2818,11998.670000215483,3
4,100000,315360000,0,100,12,8,80,32,0,300,15,21406,963758.875,80
4,100000,315360000,0,100,12,8,80,32,0,350,26,24401,963759.625,80
4,100000,315360000,0,100,12,8,80,32,0,250,13,18053,963752.375,80
4,100000,315360000,0,100,100,100,3,1,4294967295,250,91,747,11985.590000215198,3
4,100000,315360000,0,100,100,100,3,1,4294967295,350,99,1044,11998.650000215483,3
4,100000,315360000,0,100,100,100,3,1,4294967295,800,100,2375,11986.840000215225,3
4,100000,315360000,0,100,100,100,3,1,4294967295,100,67,300,12003.09000021558,3
4,100000,315360000,0,100,100,100,3,1,4294967295,900,100,2668,11996.760000215441,3
4,100000,315360000,0,100,100,100,3,1,4294967295,700,100,2074,11980.070000215077,3
4,100000,315360000,0,100,100,100,3,1,4294967295,100,66,300,11998.460000215478,3
4,100000,315360000,0,100,10,8,80,32,0,400,83,27457,803045.25,80
4,100000,315360000,0,100,14,8,80,32,0,350,1,24449,1124366.25,80
4,100000,315360000,0,100,100,100,3,1,4294967295,850,100,2527,12006.180000215647,3
4,100000,315360000,0,100,12,8,80,32,0,550,71,35659,963699.75,80
4,100000,315360000,0,100,10,8,80,32,0,50,2,3914,803186.75,76
4,100000,315360000,0,100,12,8,80,32,0,250,11,18084,963787.5,80
4,100000,315360000,0,100,100,100,3,1,4294967295,900,100,2673,12006.480000215653,3
4,100000,315360000,0,100,14,8,80,32,0,400,5,27449,1124339.5,78
4,100000,315360000,0,100,10,8,80,32,0,100,9,7691,803106.75,80
4,100000,315360000,0,100,10,8,80,32,0,100,9,7689,803119.125,80
4,100000,315360000,0,100,10,8,80,32,0,250,50,18146,803095.125,80
4,100000,315360000,0,100,100,100,3,1,4294967295,300,92,894,11995.80000021542,3
4,100000,315360000,0,100,10,8,80,32,0,50,3,3933,803189,80
4,100000,315360000,0,100,100,100,3,1,4294967295,950,100,2818,12012.850000215793,3
4,100000,315360000,0,100,12,8,80,32,0,250,10,18106,963730.875,80
4,100000,315360000,0,100,100,100,3,1,4294967295,950,100,2803,12001.650000215548,3
4,100000,315360000,0,100,12,8,80,32,0,300,11,21338,963727.75,80
4,100000,315360000,0,100,12,8,80,32,0,50,0,0,963768.875,80
4,100000,315360000,0,100,10,8,80,32,0,200,31,14798,803161.875,80
4,100000,315360000,0,100,100,100,3,1,4294967295,950,100,2805,11977.300000215017,3
4,100000,315360000,0,100,10,8,80,32,0,50,1,3932,803113,80
4,100000,315360000,0,100,10,8,80,32,0,700,100,42919,802997.25,80
4,100000,315360000,0,100,100,100,3,1,4294967295,150,77,447,12005.960000215642,3
4,100000,315360000,0,100,12,8,80,32,0,50,0,0,963779,80
4,100000,315360000,0,100,10,8,80,32,0,100,7,7670,803103.625,80
4,100000,315360000,0,100,100,100,3,1,4294967295,950,100,2802,11976.590000215001,3
4,100000,315360000,0,100,10,8,80,32,0,700,100,42745,803007.25,79
4,100000,315360000,0,100,100,100,3,1,4294967295,300,94,899,12007.26000021567,3
4,100000,315360000,0,100,100,100,3,1,4294967295,850,100,2515,11995.050000215404,3
4,100000,315360000,0,100,100,100,3,1,4294967295,150,79,449,11993.860000215378,3
4,100000,315360000,0,100,14,8,80,32,0,300,3,21367,1124309,80
4,100000,315360000,0,100,14,8,80,32,0,250,1,18191,1124371.625,80
4,100000,315360000,0,100,100,100,3,1,4294967295,300,96,896,11990.200000215298,3
4,100000,315360000,0,100,10,8,80,32,0,350,75,24421,803075.875,79
4,100000,315360000,0,100,14,8,80,32,0,550,25,35501,1124263.25,80
4,100000,315360000,0,100,10,8,80,32,0,150,16,11337,803116,79
4,100000,315360000,0,100,12,8,80,32,0,600,82,38172,963700.625,79
4,100000,315360000,0,100,100,100,3,1,4294967295,800,100,2373,11992.360000215345,3
